캠페인,202101-유리카-(주) 데일리앤코-주식회사 에코마케팅-NP_M_0118 - 유리카
보고서이름,광고소재별 리포트_에코마케팅 ( 주식회사 에코마케팅 )
생성자,에코마케팅 ( 주식회사 에코마케팅 )
통계기간,2021.01.18.~2021.01.24.
필터항목,없음

"광고상품","상품유형","광고소재","일자","시간","집행금액","광고비","노출수","클릭수","클릭률(%)","노출비용(원/1천회)","클릭비용(원/1회)"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","10-11시","87","87","1","0","0.00","86640","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","10-11시","87","87","1","0","0.00","86640","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","10-11시","260","260","3","0","0.00","86637","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-23","10-11시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","11-12시","199","199","3","0","0.00","66223","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","11-12시","199","199","3","1","33.33","66223","199"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","11-12시","1067","1067","15","1","6.67","71111","1067"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","11-12시","1280","1280","18","1","5.56","71111","1280"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","11-12시","1493","1493","21","3","14.29","71111","498"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","11-12시","199","199","3","0","0.00","66223","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","11-12시","1280","1280","18","1","5.56","71111","1280"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-23","11-12시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","11-12시","212","212","2","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","11-12시","106","106","1","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","11-12시","529","529","5","0","0.00","105888","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","11-12시","106","106","1","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-23","11-12시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","12-13시","1429","1429","24","2","8.33","59535","714"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","12-13시","1191","1191","20","3","15.00","59535","397"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","12-13시","1607","1607","27","0","0.00","59535","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","12-13시","893","893","15","0","0.00","59535","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","12-13시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","12-13시","191","191","1","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","12-13시","762","762","4","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","13-14시","99","99","1","1","100.00","99330","99"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","13-14시","99","99","1","0","0.00","99330","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","13-14시","298","298","3","0","0.00","99333","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","13-14시","1336","1336","18","1","5.56","74203","1336"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","13-14시","965","965","13","1","7.69","74203","965"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","13-14시","1113","1113","15","1","6.67","74203","1113"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","13-14시","99","99","1","0","0.00","99330","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","13-14시","1707","1707","23","4","17.39","74203","427"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-23","13-14시","298","298","1","1","100.00","298000","298"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","13-14시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","13-14시","433","433","5","1","20.00","86636","433"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","13-14시","87","87","1","0","0.00","86640","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","13-14시","173","173","2","0","0.00","86635","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","13-14시","260","260","3","1","33.33","86637","260"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","14-15시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","14-15시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","14-15시","149","149","2","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","14-15시","1355","1355","18","1","5.56","75294","1355"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","14-15시","753","753","10","1","10.00","75294","753"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","14-15시","1807","1807","24","7","29.17","75294","258"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","14-15시","298","298","4","1","25.00","74500","298"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","14-15시","1205","1205","16","3","18.75","75294","402"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","14-15시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","14-15시","381","381","4","2","50.00","95300","191"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","14-15시","95","95","1","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","14-15시","286","286","3","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","14-15시","191","191","2","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-23","14-15시","298","298","1","1","100.00","298000","298"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","15-16시","298","298","3","0","0.00","99333","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","15-16시","99","99","1","0","0.00","99330","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","15-16시","199","199","2","0","0.00","99335","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","15-16시","1167","1167","18","2","11.11","64810","583"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","15-16시","1491","1491","23","1","4.35","64810","1491"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","15-16시","1361","1361","21","0","0.00","64810","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","15-16시","1102","1102","17","1","5.88","64810","1102"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-23","15-16시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","15-16시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","15-16시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","15-16시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","15-16시","408","408","3","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","16-17시","255","255","3","1","33.33","85143","255"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","16-17시","170","170","2","0","0.00","85145","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","16-17시","1158","1158","19","2","10.53","60953","579"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","16-17시","1219","1219","20","1","5.00","60953","1219"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","16-17시","1341","1341","22","1","4.55","60952","1341"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","16-17시","170","170","2","0","0.00","85145","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","16-17시","1402","1402","23","1","4.35","60952","1402"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","16-17시","260","260","3","0","0.00","86637","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","16-17시","347","347","4","0","0.00","86638","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","16-17시","87","87","1","0","0.00","86640","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","16-17시","260","260","3","0","0.00","86637","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-23","16-17시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","17-18시","92","92","2","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","17-18시","138","138","3","0","0.00","45847","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","17-18시","183","183","4","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","17-18시","997","997","15","2","13.33","66493","499"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","17-18시","2061","2061","31","2","6.45","66494","1031"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","17-18시","1130","1130","17","1","5.88","66494","1130"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","17-18시","183","183","4","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","17-18시","931","931","14","2","14.29","66494","465"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-23","17-18시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","17-18시","318","318","6","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","17-18시","265","265","5","0","0.00","52944","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","17-18시","265","265","5","0","0.00","52944","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","17-18시","106","106","2","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","18-19시","60","60","1","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","18-19시","119","119","2","1","50.00","59600","119"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","18-19시","238","238","4","1","25.00","59600","238"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","18-19시","1195","1195","21","0","0.00","56889","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","18-19시","1479","1479","26","3","11.54","56889","493"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","18-19시","1195","1195","21","1","4.76","56889","1195"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","18-19시","179","179","3","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","18-19시","1252","1252","22","0","0.00","56889","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","18-19시","318","318","1","0","0.00","317670","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","18-19시","635","635","2","0","0.00","317665","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","19-20시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","19-20시","298","298","4","1","25.00","74500","298"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","19-20시","149","149","2","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","19-20시","1254","1254","24","6","25.00","52245","209"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","19-20시","1254","1254","24","4","16.67","52245","313"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","19-20시","1358","1358","26","6","23.08","52245","226"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","19-20시","75","75","1","0","0.00","74500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","19-20시","1254","1254","24","2","8.33","52245","627"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","19-20시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","19-20시","272","272","4","0","0.00","68073","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","19-20시","408","408","6","1","16.67","68072","408"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","19-20시","204","204","3","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","19-20시","68","68","1","0","0.00","68070","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","20-21시","132","132","2","1","50.00","66220","132"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","20-21시","199","199","3","0","0.00","66223","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","20-21시","66","66","1","0","0.00","66220","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","20-21시","1122","1122","23","2","8.70","48762","561"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","20-21시","1268","1268","26","2","7.69","48762","634"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","20-21시","1414","1414","29","3","10.34","48762","471"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","20-21시","199","199","3","0","0.00","66223","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","20-21시","1317","1317","27","3","11.11","48762","439"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-23","20-21시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","20-21시","255","255","3","0","0.00","85143","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","20-21시","260","260","3","0","0.00","86637","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","20-21시","173","173","2","0","0.00","86635","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","20-21시","173","173","2","0","0.00","86635","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","20-21시","347","347","4","0","0.00","86638","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-23","20-21시","255","255","3","0","0.00","85143","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","21-22시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","21-22시","238","238","4","1","25.00","59600","238"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","21-22시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","21-22시","1269","1269","28","4","14.29","45310","317"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","21-22시","1178","1178","26","1","3.85","45310","1178"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","21-22시","1269","1269","28","5","17.86","45310","254"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","21-22시","119","119","2","0","0.00","59600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","21-22시","1405","1405","31","4","12.90","45310","351"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-23","21-22시","199","199","2","1","50.00","99335","199"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","21-22시","298","298","3","1","33.33","99333","298"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","21-22시","179","179","3","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","21-22시","179","179","3","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","21-22시","357","357","6","1","16.67","59563","357"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","21-22시","238","238","4","0","0.00","59563","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-23","21-22시","99","99","1","1","100.00","99330","99"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","22-23시","183","183","4","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","22-23시","138","138","3","0","0.00","45847","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","22-23시","138","138","3","0","0.00","45847","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","22-23시","1209","1209","30","2","6.67","40315","605"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","22-23시","1411","1411","35","4","11.43","40315","353"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","22-23시","887","887","22","4","18.18","40315","222"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","22-23시","138","138","3","1","33.33","45847","138"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","22-23시","1613","1613","40","7","17.50","40315","230"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-23","22-23시","596","596","3","0","0.00","198667","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","22-23시","150","150","3","0","0.00","50157","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","22-23시","351","351","7","0","0.00","50159","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","22-23시","301","301","6","0","0.00","50158","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","22-23시","150","150","3","0","0.00","50157","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-23","23-24시","163","163","3","1","33.33","54183","163"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-23","23-24시","163","163","3","0","0.00","54183","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-23","23-24시","108","108","2","0","0.00","54180","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-23","23-24시","1034","1034","20","5","25.00","51717","207"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-23","23-24시","1396","1396","27","5","18.52","51717","279"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-23","23-24시","1345","1345","26","1","3.85","51717","1345"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-23","23-24시","163","163","3","0","0.00","54183","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-23","23-24시","1345","1345","26","4","15.38","51717","336"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-23","23-24시","106","106","2","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-23","23-24시","318","318","6","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-23","23-24시","318","318","6","0","0.00","52945","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-23","23-24시","212","212","4","1","25.00","52945","212"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위57빈약","2021-01-24","00-01시","199","199","3","1","33.33","66223","199"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-24","00-01시","132","132","2","1","50.00","66220","132"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-24","00-01시","132","132","2","0","0.00","66220","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-24","00-01시","1632","1632","29","1","3.45","56264","1632"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-24","00-01시","1013","1013","18","2","11.11","56264","506"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-24","00-01시","1350","1350","24","1","4.17","56264","1350"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-24","00-01시","132","132","2","0","0.00","66220","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-24","00-01시","1125","1125","20","3","15.00","56264","375"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해이벤내일","2021-01-24","00-01시","596","596","4","1","25.00","149000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-24","00-01시","238","238","2","0","0.00","119125","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-24","00-01시","357","357","3","1","33.33","119127","357"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-24","00-01시","357","357","3","0","0.00","119127","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위9할결영양","2021-01-24","01-02시","248","248","5","2","40.00","49666","124"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-24","01-02시","149","149","3","0","0.00","49667","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-24","01-02시","1209","1209","17","2","11.76","71111","604"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-24","01-02시","1138","1138","16","4","25.00","71111","284"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-24","01-02시","1067","1067","15","0","0.00","71111","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-24","01-02시","199","199","4","1","25.00","49668","199"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-24","01-02시","1707","1707","24","1","4.17","71111","1707"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해이벤내일","2021-01-24","01-02시","596","596","3","2","66.67","198667","298"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-24","01-02시","408","408","3","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-24","01-02시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-24","01-02시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-24","01-02시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/1위결영양","2021-01-24","02-03시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위57연장","2021-01-24","02-03시","1408","1408","11","3","27.27","128000","469"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위연장뿌리","2021-01-24","02-03시","640","640","5","1","20.00","128000","640"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/1위9할특수","2021-01-24","02-03시","1280","1280","10","1","10.00","128000","1280"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/기간아침마스","2021-01-24","02-03시","397","397","2","1","50.00","198665","397"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/기간아침마스","2021-01-24","02-03시","1792","1792","14","2","14.29","128000","896"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해이벤내일","2021-01-24","02-03시","596","596","1","1","100.00","596000","596"
